id,sentiment
22390,neutral
1270,neutral
11635,neutral
7821,neutral
30484,neutral
9737,neutral
28664,neutral
32303,neutral
30513,neutral
738,neutral
2761,neutral
6663,neutral
26488,neutral
21980,neutral
33605,neutral
12536,neutral
22681,neutral
13353,neutral
15961,neutral
33254,neutral
16171,neutral
22654,neutral
21299,neutral
3530,neutral
33236,neutral
9750,neutral
8362,neutral
36899,neutral
10480,neutral
36479,neutral
19698,neutral
17851,neutral
33451,neutral
34719,neutral
32702,neutral
4347,neutral
38856,neutral
38222,neutral
22567,neutral
37026,neutral
13120,neutral
2448,neutral
16432,neutral
32873,neutral
34075,neutral
31044,neutral
5306,neutral
7191,neutral
39389,neutral
12354,neutral
19949,neutral
35286,neutral
15575,neutral
33608,neutral
27226,neutral
37743,neutral
36196,neutral
30464,neutral
27835,neutral
5360,neutral
25565,neutral
37218,neutral
35563,neutral
5908,neutral
28534,neutral
19137,neutral
34733,neutral
19512,neutral
16185,neutral
22034,neutral
3378,neutral
5921,neutral
30272,neutral
22294,neutral
9667,neutral
11917,neutral
28796,neutral
24011,neutral
34536,neutral
7640,neutral
2043,neutral
32288,neutral
38405,neutral
8326,neutral
11163,neutral
12208,neutral
5186,neutral
17865,neutral
38063,neutral
9571,neutral
24615,neutral
37002,neutral
33235,neutral
30552,neutral
20727,neutral
6524,neutral
27978,neutral
4817,neutral
22126,neutral
3245,neutral
17410,neutral
9739,neutral
39372,neutral
18253,neutral
24897,neutral
2213,neutral
15967,neutral
36264,neutral
959,neutral
618,neutral
18505,neutral
34780,neutral
28676,neutral
26998,neutral
38048,neutral
5925,neutral
37462,neutral
11756,neutral
13623,neutral
3337,neutral
8909,neutral
25598,neutral
16177,neutral
36442,neutral
39773,neutral
32223,neutral
8939,neutral
30279,neutral
4401,neutral
38021,neutral
28914,neutral
18124,neutral
38921,neutral
32723,neutral
18943,neutral
34528,neutral
6890,neutral
39457,neutral
21528,neutral
8499,neutral
31686,neutral
28852,neutral
6948,neutral
20250,neutral
9132,neutral
35958,neutral
24966,neutral
12932,neutral
6315,neutral
6556,neutral
39382,neutral
29372,neutral
19537,neutral
38601,neutral
6748,neutral
28849,neutral
9674,neutral
21104,neutral
32300,neutral
4500,neutral
29687,neutral
10229,neutral
30476,neutral
27021,neutral
23973,neutral
32504,neutral
22122,neutral
27561,neutral
7201,neutral
21366,neutral
11742,neutral
17447,neutral
14501,neutral
32578,neutral
4559,neutral
3288,neutral
20129,neutral
7950,neutral
23153,neutral
13804,neutral
13197,neutral
24044,neutral
30787,neutral
5471,neutral
5836,neutral
26307,neutral
6580,neutral
6426,neutral
24041,neutral
23537,neutral
34453,neutral
30169,neutral
10016,neutral
702,neutral
38808,neutral
23622,neutral
991,neutral
23414,neutral
20477,neutral
36963,neutral
11192,neutral
19365,neutral
12659,neutral
21948,neutral
39972,neutral
1889,neutral
26864,neutral
7586,neutral
20458,neutral
33038,neutral
18217,neutral
28463,neutral
10855,neutral
19398,neutral
11119,neutral
7780,neutral
21680,neutral
2442,neutral
9055,neutral
24790,neutral
34086,neutral
1337,neutral
18115,neutral
13462,neutral
11204,neutral
29356,neutral
30567,neutral
19621,neutral
37700,neutral
28973,neutral
13533,neutral
4506,neutral
6112,neutral
38052,neutral
30928,neutral
33300,neutral
1397,neutral
13825,neutral
17240,neutral
21719,neutral
18878,neutral
39085,neutral
8135,neutral
37479,neutral
20985,neutral
14836,neutral
5548,neutral
1826,neutral
30258,neutral
12928,neutral
16801,neutral
27272,neutral
779,neutral
31720,neutral
3704,neutral
4449,neutral
37825,neutral
35490,neutral
6592,neutral
12138,neutral
7581,neutral
31958,neutral
15018,neutral
26800,neutral
36804,neutral
20928,neutral
24066,neutral
36483,neutral
15153,neutral
38940,neutral
22039,neutral
31409,neutral
8339,neutral
20029,neutral
10354,neutral
26064,neutral
35018,neutral
26506,neutral
17220,neutral
7427,neutral
28157,neutral
28607,neutral
28065,neutral
12618,neutral
36807,neutral
34254,neutral
31155,neutral
23805,neutral
11532,neutral
32475,neutral
16930,neutral
10506,neutral
18043,neutral
7974,neutral
33784,neutral
32500,neutral
23529,neutral
15980,neutral
7503,neutral
4619,neutral
28675,neutral
16429,neutral
2363,neutral
6527,neutral
17233,neutral
37092,neutral
9087,neutral
35922,neutral
1348,neutral
31510,neutral
11149,neutral
31519,neutral
39818,neutral
35474,neutral
10709,neutral
10331,neutral
20839,neutral
34034,neutral
6244,neutral
6388,neutral
17212,neutral
19767,neutral
6379,neutral
37371,neutral
33550,neutral
33860,neutral
4040,neutral
31114,neutral
19849,neutral
16467,neutral
14077,neutral
977,neutral
21523,neutral
8028,neutral
36759,neutral
8231,neutral
28100,neutral
14137,neutral
21266,neutral
32481,neutral
27149,neutral
36101,neutral
29110,neutral
5809,neutral
6662,neutral
16096,neutral
13641,neutral
34570,neutral
18080,neutral
29544,neutral
14399,neutral
19626,neutral
29684,neutral
4851,neutral
27970,neutral
32494,neutral
31190,neutral
17239,neutral
27868,neutral
34413,neutral
7049,neutral
38786,neutral
31534,neutral
927,neutral
35093,neutral
33192,neutral
16718,neutral
5893,neutral
25383,neutral
33436,neutral
23972,neutral
6888,neutral
27450,neutral
26748,neutral
17353,neutral
35251,neutral
35947,neutral
36490,neutral
6049,neutral
6225,neutral
38018,neutral
24862,neutral
37015,neutral
37716,neutral
27188,neutral
1710,neutral
29366,neutral
12301,neutral
33846,neutral
26605,neutral
34432,neutral
28364,neutral
25674,neutral
15130,neutral
6514,neutral
9021,neutral
3834,neutral
29452,neutral
15902,neutral
12384,neutral
27104,neutral
4448,neutral
8474,neutral
9887,neutral
8692,neutral
12954,neutral
25887,neutral
15547,neutral
28428,neutral
15832,neutral
15602,neutral
317,neutral
2255,neutral
26352,neutral
6757,neutral
23517,neutral
30529,neutral
20147,neutral
15273,neutral
17756,neutral
12434,neutral
29789,neutral
5749,neutral
29471,neutral
27617,neutral
2867,neutral
19530,neutral
4416,neutral
25253,neutral
4193,neutral
27953,neutral
5455,neutral
25541,neutral
29060,neutral
34100,neutral
25797,neutral
29603,neutral
1696,neutral
11895,neutral
34807,neutral
13951,neutral
26468,neutral
35785,neutral
37034,neutral
22691,neutral
21163,neutral
23867,neutral
14926,neutral
12758,neutral
36079,neutral
12509,neutral
5342,neutral
18560,neutral
24650,neutral
17663,neutral
8057,neutral
20871,neutral
9527,neutral
2577,neutral
31909,neutral
17526,neutral
35886,neutral
39080,neutral
918,neutral
10926,neutral
22271,neutral
34334,neutral
23891,neutral
26157,neutral
7359,neutral
35702,neutral
20701,neutral
36421,neutral
19268,neutral
20717,neutral
7893,neutral
1661,neutral
39333,neutral
33294,neutral
28542,neutral
28638,neutral
23584,neutral
30465,neutral
5511,neutral
36962,neutral
27985,neutral
31083,neutral
35602,neutral
26967,neutral
32257,neutral
22348,neutral
13694,neutral
18387,neutral
22793,neutral
37125,neutral
19152,neutral
9150,neutral
8170,neutral
13256,neutral
11997,neutral
24958,neutral
12065,neutral
22146,neutral
15727,neutral
39271,neutral
27934,neutral
9564,neutral
16797,neutral
30653,neutral
36505,neutral
35687,neutral
36180,neutral
38234,neutral
30748,neutral
9291,neutral
26097,neutral
25884,neutral
8517,neutral
21306,neutral
37454,neutral
6433,neutral
15528,neutral
10289,neutral
12959,neutral
31460,neutral
9936,neutral
27276,neutral
9057,neutral
33427,neutral
20271,neutral
7615,neutral
28239,neutral
11963,neutral
18152,neutral
14894,neutral
26243,neutral
5053,neutral
19672,neutral
1092,neutral
15397,neutral
3799,neutral
36583,neutral
33419,neutral
710,neutral
14695,neutral
35560,neutral
1732,neutral
16071,neutral
32048,neutral
39233,neutral
3789,neutral
24850,neutral
6366,neutral
36991,neutral
5610,neutral
18490,neutral
33043,neutral
13889,neutral
28787,neutral
32282,neutral
7003,neutral
16003,neutral
30253,neutral
16780,neutral
18379,neutral
10648,neutral
23915,neutral
32478,neutral
20745,neutral
1588,neutral
37281,neutral
35049,neutral
15320,neutral
18764,neutral
28709,neutral
4410,neutral
23843,neutral
20916,neutral
25597,neutral
1837,neutral
39365,neutral
3529,neutral
36825,neutral
22395,neutral
15895,neutral
10339,neutral
12921,neutral
2437,neutral
20797,neutral
16425,neutral
32401,neutral
4148,neutral
16781,neutral
38168,neutral
24840,neutral
6319,neutral
1434,neutral
30262,neutral
4404,neutral
39461,neutral
12082,neutral
9806,neutral
26099,neutral
11976,neutral
17751,neutral
20633,neutral
5923,neutral
28522,neutral
6111,neutral
18934,neutral
21056,neutral
19600,neutral
12472,neutral
26706,neutral
18647,neutral
26925,neutral
20959,neutral
33727,neutral
16179,neutral
13802,neutral
12311,neutral
12403,neutral
12637,neutral
23101,neutral
5742,neutral
24060,neutral
7487,neutral
28517,neutral
15278,neutral
35637,neutral
37943,neutral
23444,neutral
14632,neutral
20366,neutral
12362,neutral
3226,neutral
4800,neutral
6885,neutral
8920,neutral
35293,neutral
34763,neutral
35940,neutral
37354,neutral
98,neutral
15289,neutral
21345,neutral
13004,neutral
19000,neutral
5676,neutral
25461,neutral
993,neutral
19564,neutral
326,neutral
21374,neutral
13651,neutral
12143,neutral
31945,neutral
11872,neutral
17686,neutral
39582,neutral
21901,neutral
10609,neutral
30590,neutral
20155,neutral
31489,neutral
25972,neutral
11578,neutral
27184,neutral
29560,neutral
1411,neutral
38855,neutral
18335,neutral
21540,neutral
6933,neutral
32261,neutral
6871,neutral
3396,neutral
11034,neutral
6705,neutral
7330,neutral
18106,neutral
10463,neutral
7600,neutral
36266,neutral
3031,neutral
35682,neutral
39351,neutral
27239,neutral
5907,neutral
21533,neutral
8807,neutral
2857,neutral
26573,neutral
26335,neutral
20139,neutral
23784,neutral
27670,neutral
16437,neutral
27362,neutral
14453,neutral
4393,neutral
18564,neutral
24937,neutral
25466,neutral
3938,neutral
20592,neutral
15022,neutral
27954,neutral
3252,neutral
14796,neutral
23264,neutral
1510,neutral
37366,neutral
21339,neutral
16804,neutral
18531,neutral
31453,neutral
17191,neutral
6361,neutral
15865,neutral
31837,neutral
3525,neutral
10591,neutral
3732,neutral
4850,neutral
16113,neutral
31904,neutral
34899,neutral
35421,neutral
16971,neutral
37027,neutral
18407,neutral
10333,neutral
21362,neutral
2357,neutral
22136,neutral
24778,neutral
4339,neutral
37834,neutral
3826,neutral
12839,neutral
16264,neutral
416,neutral
27235,neutral
7109,neutral
2222,neutral
898,neutral
13511,neutral
30754,neutral
28124,neutral
30649,neutral
25769,neutral
36383,neutral
13391,neutral
27893,neutral
4045,neutral
36922,neutral
24302,neutral
25211,neutral
19217,neutral
36699,neutral
11960,neutral
39717,neutral
27265,neutral
11107,neutral
29258,neutral
37571,neutral
26981,neutral
19625,neutral
29223,neutral
12574,neutral
25610,neutral
18239,neutral
15746,neutral
6478,neutral
13308,neutral
9577,neutral
29957,neutral
12114,neutral
22651,neutral
6492,neutral
34435,neutral
20715,neutral
1723,neutral
21679,neutral
23826,neutral
28681,neutral
5843,neutral
38213,neutral
38285,neutral
8510,neutral
6350,neutral
31108,neutral
17313,neutral
11941,neutral
33077,neutral
8923,neutral
20494,neutral
22047,neutral
25506,neutral
31546,neutral
15035,neutral
17396,neutral
29815,neutral
8278,neutral
19117,neutral
39395,neutral
5886,neutral
20417,neutral
3633,neutral
14446,neutral
30345,neutral
31503,neutral
33318,neutral
7580,neutral
22843,neutral
23458,neutral
2109,neutral
38097,neutral
28137,neutral
28670,neutral
36242,neutral
15851,neutral
37973,neutral
35142,neutral
14129,neutral
38184,neutral
35135,neutral
4229,neutral
25793,neutral
7516,neutral
35691,neutral
4562,neutral
2683,neutral
5115,neutral
29489,neutral
10752,neutral
11131,neutral
32637,neutral
69,neutral
7809,neutral
24679,neutral
18893,neutral
11813,neutral
23612,neutral
24988,neutral
26881,neutral
16281,neutral
17730,neutral
242,neutral
3455,neutral
6874,neutral
13941,neutral
28326,neutral
29183,neutral
10214,neutral
27427,neutral
36848,neutral
10861,neutral
28981,neutral
37228,neutral
3263,neutral
29385,neutral
27620,neutral
5219,neutral
12505,neutral
20919,neutral
7335,neutral
14005,neutral
13048,neutral
10050,neutral
7266,neutral
11713,neutral
37656,neutral
11259,neutral
29562,neutral
14783,neutral
9058,neutral
26294,neutral
4756,neutral
36161,neutral
39322,neutral
17969,neutral
9992,neutral
27982,neutral
18167,neutral
32660,neutral
30238,neutral
31627,neutral
25751,neutral
30114,neutral
2275,neutral
1882,neutral
11426,neutral
24991,neutral
3286,neutral
17281,neutral
23113,neutral
5198,neutral
18861,neutral
19434,neutral
15676,neutral
6334,neutral
16947,neutral
7905,neutral
10008,neutral
12440,neutral
1707,neutral
1771,neutral
20734,neutral
7315,neutral
21203,neutral
17208,neutral
2383,neutral
10791,neutral
24807,neutral
25072,neutral
2266,neutral
24239,neutral
34598,neutral
3776,neutral
28101,neutral
1350,neutral
18559,neutral
5875,neutral
35376,neutral
2874,neutral
31630,neutral
5595,neutral
3474,neutral
2312,neutral
31050,neutral
19720,neutral
15962,neutral
28613,neutral
39112,neutral
22549,neutral
39336,neutral
649,neutral
5170,neutral
27381,neutral
12799,neutral
9331,neutral
15767,neutral
3589,neutral
38769,neutral
38922,neutral
4998,neutral
11466,neutral
25087,neutral
10111,neutral
21765,neutral
29696,neutral
28336,neutral
12068,neutral
186,neutral
31200,neutral
24525,neutral
8726,neutral
28707,neutral
7901,neutral
32622,neutral
31631,neutral
764,neutral
20579,neutral
3847,neutral
36894,neutral
34287,neutral
34479,neutral
13912,neutral
17547,neutral
27508,neutral
12971,neutral
18865,neutral
34655,neutral
13956,neutral
647,neutral
5549,neutral
733,neutral
14471,neutral
10277,neutral
33033,neutral
12378,neutral
8296,neutral
7419,neutral
17344,neutral
21973,neutral
27053,neutral
4082,neutral
38171,neutral
165,neutral
12079,neutral
2705,neutral
31939,neutral
19917,neutral
32795,neutral
35299,neutral
27482,neutral
16982,neutral
30960,neutral
6272,neutral
20443,neutral
33119,neutral
11899,neutral
33212,neutral
35443,neutral
22627,neutral
28188,neutral
25177,neutral
29209,neutral
7794,neutral
5457,neutral
3594,neutral
11070,neutral
9685,neutral
32840,neutral
6442,neutral
8247,neutral
4445,neutral
20499,neutral
26068,neutral
17117,neutral
3184,neutral
35616,neutral
14673,neutral
37221,neutral
13014,neutral
8467,neutral
37071,neutral
26803,neutral
3803,neutral
20376,neutral
38339,neutral
18444,neutral
35452,neutral
23048,neutral
12600,neutral
39731,neutral
31197,neutral
21247,neutral
35629,neutral
4207,neutral
25630,neutral
21432,neutral
7817,neutral
16270,neutral
11313,neutral
33659,neutral
13316,neutral
32122,neutral
13148,neutral
28863,neutral
37940,neutral
17731,neutral
10838,neutral
37022,neutral
15113,neutral
1632,neutral
8508,neutral
21968,neutral
17082,neutral
29458,neutral
16666,neutral
24763,neutral
25771,neutral
30849,neutral
13312,neutral
14513,neutral
35857,neutral
29585,neutral
25929,neutral
13589,neutral
11060,neutral
6237,neutral
2602,neutral
3753,neutral
21920,neutral
22571,neutral
32503,neutral
13144,neutral
3067,neutral
25935,neutral
5841,neutral
7665,neutral
37895,neutral
25586,neutral
13664,neutral
32817,neutral
30217,neutral
7643,neutral
17964,neutral
34912,neutral
17759,neutral
24564,neutral
12793,neutral
33137,neutral
18194,neutral
32105,neutral
628,neutral
35665,neutral
37416,neutral
39254,neutral
33644,neutral
12781,neutral
19384,neutral
30772,neutral
4471,neutral
376,neutral
5770,neutral
5576,neutral
15481,neutral
9931,neutral
11436,neutral
36926,neutral
19986,neutral
9905,neutral
26822,neutral
26780,neutral
35132,neutral
1298,neutral
7302,neutral
18209,neutral
7569,neutral
14428,neutral
21179,neutral
28068,neutral
11832,neutral
2126,neutral
5535,neutral
30452,neutral
10821,neutral
26476,neutral
35841,neutral
17479,neutral
13452,neutral
25981,neutral
13154,neutral
9985,neutral
37007,neutral
32381,neutral
27020,neutral
35592,neutral
32589,neutral
9556,neutral
23002,neutral
27872,neutral
19609,neutral
15541,neutral
4602,neutral
26344,neutral
29321,neutral
4737,neutral
418,neutral
9826,neutral
7707,neutral
12687,neutral
28695,neutral
1260,neutral
12986,neutral
10138,neutral
8034,neutral
26332,neutral
25485,neutral
3021,neutral
24716,neutral
6002,neutral
1383,neutral
39908,neutral
5646,neutral
17784,neutral
34914,neutral
7815,neutral
4269,neutral
14265,neutral
12461,neutral
2518,neutral
25399,neutral
10622,neutral
21916,neutral
9469,neutral
24653,neutral
15010,neutral
15030,neutral
6925,neutral
22618,neutral
13862,neutral
36446,neutral
25225,neutral
31953,neutral
14302,neutral
38180,neutral
34644,neutral
36931,neutral
16872,neutral
942,neutral
16095,neutral
10771,neutral
17668,neutral
36592,neutral
36373,neutral
13524,neutral
14194,neutral
20533,neutral
39610,neutral
33526,neutral
25014,neutral
10075,neutral
13390,neutral
33627,neutral
25948,neutral
7998,neutral
35880,neutral
4372,neutral
7270,neutral
7880,neutral
38675,neutral
33003,neutral
6365,neutral
5667,neutral
35481,neutral
9186,neutral
39709,neutral
32716,neutral
36708,neutral
626,neutral
39088,neutral
11461,neutral
34386,neutral
28395,neutral
37508,neutral
25258,neutral
14350,neutral
8690,neutral
31028,neutral
3100,neutral
26749,neutral
33802,neutral
1959,neutral
14216,neutral
23684,neutral
29744,neutral
9353,neutral
21503,neutral
22013,neutral
10423,neutral
20761,neutral
36452,neutral
33094,neutral
7403,neutral
23114,neutral
25319,neutral
25606,neutral
952,neutral
3002,neutral
6549,neutral
33507,neutral
20776,neutral
39527,neutral
6043,neutral
16869,neutral
8225,neutral
33295,neutral
6000,neutral
9975,neutral
18415,neutral
34,neutral
4523,neutral
19587,neutral
3758,neutral
15418,neutral
8618,neutral
1863,neutral
28347,neutral
4169,neutral
10904,neutral
14880,neutral
11128,neutral
33725,neutral
39746,neutral
22545,neutral
2592,neutral
31900,neutral
28265,neutral
3833,neutral
12584,neutral
27402,neutral
36145,neutral
26418,neutral
22636,neutral
21069,neutral
17476,neutral
33107,neutral
3735,neutral
37069,neutral
25907,neutral
33842,neutral
35803,neutral
378,neutral
8639,neutral
31420,neutral
12654,neutral
26084,neutral
1793,neutral
26652,neutral
7149,neutral
31448,neutral
30454,neutral
7142,neutral
25846,neutral
11919,neutral
18009,neutral
1761,neutral
31017,neutral
13282,neutral
29871,neutral
6835,neutral
37780,neutral
6703,neutral
13834,neutral
36018,neutral
29767,neutral
21898,neutral
38419,neutral
13431,neutral
34583,neutral
21478,neutral
30043,neutral
9986,neutral
29581,neutral
18487,neutral
200,neutral
39825,neutral
15662,neutral
26694,neutral
24505,neutral
7787,neutral
15673,neutral
30724,neutral
38193,neutral
12169,neutral
31723,neutral
7861,neutral
17724,neutral
33790,neutral
37216,neutral
4405,neutral
780,neutral
11790,neutral
20995,neutral
28821,neutral
6660,neutral
19754,neutral
29861,neutral
1856,neutral
22397,neutral
18090,neutral
12144,neutral
2588,neutral
22163,neutral
28999,neutral
37822,neutral
37927,neutral
29010,neutral
369,neutral
8202,neutral
27123,neutral
9549,neutral
34502,neutral
16993,neutral
8908,neutral
5503,neutral
19176,neutral
24218,neutral
20573,neutral
9928,neutral
26985,neutral
5165,neutral
29159,neutral
24205,neutral
19776,neutral
9633,neutral
30693,neutral
4845,neutral
28471,neutral
10827,neutral
20549,neutral
36144,neutral
37493,neutral
26184,neutral
1061,neutral
22247,neutral
5384,neutral
29031,neutral
13922,neutral
30227,neutral
32251,neutral
12451,neutral
30459,neutral
13915,neutral
37769,neutral
697,neutral
23316,neutral
4235,neutral
14398,neutral
18307,neutral
31734,neutral
1288,neutral
517,neutral
12539,neutral
14889,neutral
30853,neutral
16316,neutral
3128,neutral
21681,neutral
2896,neutral
33390,neutral
32914,neutral
16660,neutral
4341,neutral
27352,neutral
15521,neutral
38761,neutral
14649,neutral
6390,neutral
30808,neutral
35229,neutral
11242,neutral
36917,neutral
13420,neutral
27550,neutral
3298,neutral
5504,neutral
9793,neutral
35173,neutral
33965,neutral
1717,neutral
3916,neutral
12681,neutral
16681,neutral
7762,neutral
7650,neutral
33876,neutral
19793,neutral
13983,neutral
16577,neutral
15258,neutral
23292,neutral
33368,neutral
35642,neutral
37579,neutral
1448,neutral
19927,neutral
20629,neutral
4342,neutral
18432,neutral
14206,neutral
14754,neutral
25078,neutral
11056,neutral
20082,neutral
12760,neutral
4219,neutral
28891,neutral
10410,neutral
19367,neutral
2658,neutral
19780,neutral
31507,neutral
3707,neutral
6404,neutral
12426,neutral
9194,neutral
19277,neutral
20203,neutral
24859,neutral
2894,neutral
29083,neutral
16590,neutral
8565,neutral
6133,neutral
6493,neutral
27963,neutral
22321,neutral
39323,neutral
22857,neutral
34166,neutral
10347,neutral
1204,neutral
15617,neutral
17854,neutral
14363,neutral
23855,neutral
8047,neutral
3820,neutral
31053,neutral
31136,neutral
21298,neutral
14478,neutral
33810,neutral
30781,neutral
29205,neutral
29868,neutral
39566,neutral
17023,neutral
7573,neutral
32233,neutral
18488,neutral
20240,neutral
22704,neutral
19044,neutral
10746,neutral
12141,neutral
7193,neutral
15985,neutral
9152,neutral
3660,neutral
14165,neutral
7718,neutral
37986,neutral
16294,neutral
5490,neutral
15652,neutral
12266,neutral
23336,neutral
34480,neutral
6108,neutral
1496,neutral
11921,neutral
22065,neutral
20826,neutral
29905,neutral
28368,neutral
18441,neutral
13070,neutral
12101,neutral
16328,neutral
33694,neutral
33801,neutral
26781,neutral
14381,neutral
11042,neutral
16286,neutral
15558,neutral
10840,neutral
32754,neutral
19221,neutral
1248,neutral
16614,neutral
7183,neutral
13364,neutral
17831,neutral
9349,neutral
19866,neutral
35882,neutral
12154,neutral
17080,neutral
24414,neutral
25371,neutral
30176,neutral
5371,neutral
25305,neutral
12322,neutral
19831,neutral
27582,neutral
36071,neutral
25620,neutral
21232,neutral
21425,neutral
13529,neutral
35628,neutral
34443,neutral
31043,neutral
34081,neutral
279,neutral
11507,neutral
35328,neutral
13477,neutral
27880,neutral
12422,neutral
17278,neutral
8777,neutral
37181,neutral
2305,neutral
21647,neutral
2350,neutral
3155,neutral
35084,neutral
38393,neutral
23485,neutral
14299,neutral
22850,neutral
5697,neutral
13525,neutral
22507,neutral
37556,neutral
39835,neutral
10512,neutral
15877,neutral
34601,neutral
8919,neutral
18439,neutral
9051,neutral
35437,neutral
21597,neutral
38722,neutral
15404,neutral
39277,neutral
3068,neutral
38103,neutral
16486,neutral
1758,neutral
10020,neutral
24863,neutral
2754,neutral
13914,neutral
23575,neutral
14736,neutral
12893,neutral
30124,neutral
18365,neutral
20735,neutral
38890,neutral
18537,neutral
25609,neutral
39834,neutral
23557,neutral
1575,neutral
33907,neutral
13114,neutral
24318,neutral
30406,neutral
17390,neutral
32104,neutral
16908,neutral
17317,neutral
39743,neutral
7759,neutral
30797,neutral
29763,neutral
3585,neutral
30434,neutral
1227,neutral
23667,neutral
38223,neutral
19690,neutral
39726,neutral
22755,neutral
36429,neutral
24114,neutral
2960,neutral
6119,neutral
5657,neutral
24915,neutral
20938,neutral
37956,neutral
20442,neutral
31328,neutral
38904,neutral
3914,neutral
26154,neutral
38760,neutral
1181,neutral
27249,neutral
4428,neutral
1433,neutral
20077,neutral
31423,neutral
13966,neutral
39226,neutral
4292,neutral
38736,neutral
36535,neutral
9426,neutral
36149,neutral
23691,neutral
2879,neutral
17837,neutral
34169,neutral
20000,neutral
37898,neutral
15283,neutral
15785,neutral
34161,neutral
7948,neutral
33909,neutral
1197,neutral
758,neutral
26704,neutral
6491,neutral
10444,neutral
5579,neutral
23309,neutral
14416,neutral
38561,neutral
4699,neutral
19497,neutral
35423,neutral
36647,neutral
33231,neutral
5356,neutral
35494,neutral
38493,neutral
25355,neutral
9162,neutral
14240,neutral
27421,neutral
14611,neutral
35181,neutral
1182,neutral
3197,neutral
23890,neutral
27325,neutral
26007,neutral
21841,neutral
3189,neutral
1500,neutral
2142,neutral
22365,neutral
13676,neutral
30610,neutral
19607,neutral
19486,neutral
18463,neutral
28604,neutral
2847,neutral
1147,neutral
25823,neutral
25110,neutral
29094,neutral
22557,neutral
30057,neutral
12140,neutral
13736,neutral
10217,neutral
20817,neutral
34390,neutral
30089,neutral
13819,neutral
37272,neutral
11239,neutral
24751,neutral
17203,neutral
28962,neutral
15917,neutral
25835,neutral
1741,neutral
18002,neutral
35420,neutral
38585,neutral
25912,neutral
38657,neutral
16466,neutral
35997,neutral
21046,neutral
2854,neutral
6134,neutral
38958,neutral
9303,neutral
36015,neutral
11262,neutral
7323,neutral
21122,neutral
4921,neutral
39454,neutral
17841,neutral
27681,neutral
6024,neutral
6813,neutral
33732,neutral
3451,neutral
27448,neutral
25979,neutral
9000,neutral
12036,neutral
33355,neutral
27587,neutral
4253,neutral
2053,neutral
15112,neutral
10708,neutral
23033,neutral
12629,neutral
3592,neutral
32654,neutral
21155,neutral
28752,neutral
31068,neutral
22874,neutral
14182,neutral
29357,neutral
12093,neutral
26510,neutral
21433,neutral
17201,neutral
13247,neutral
21335,neutral
28372,neutral
34460,neutral
10221,neutral
24109,neutral
23361,neutral
26479,neutral
16155,neutral
32877,neutral
16602,neutral
14188,neutral
31418,neutral
24006,neutral
30584,neutral
16637,neutral
37018,neutral
38964,neutral
5078,neutral
14495,neutral
2071,neutral
5991,neutral
38187,neutral
31851,neutral
3296,neutral
25477,neutral
13330,neutral
2034,neutral
11734,neutral
36637,neutral
264,neutral
9061,neutral
16124,neutral
29568,neutral
26610,neutral
27690,neutral
22849,neutral
31394,neutral
9798,neutral
19794,neutral
15168,neutral
14607,neutral
39154,neutral
26767,neutral
28234,neutral
14029,neutral
6698,neutral
15603,neutral
35048,neutral
14813,neutral
12053,neutral
11968,neutral
21660,neutral
29626,neutral
31635,neutral
13041,neutral
1719,neutral
17840,neutral
3053,neutral
27357,neutral
33278,neutral
29466,neutral
17679,neutral
9008,neutral
1097,neutral
36868,neutral
30839,neutral
11815,neutral
4805,neutral
4900,neutral
24534,neutral
29354,neutral
39678,neutral
10013,neutral
10890,neutral
26816,neutral
28938,neutral
38164,neutral
20020,neutral
39666,neutral
30763,neutral
7325,neutral
39409,neutral
36337,neutral
31457,neutral
24305,neutral
23734,neutral
9753,neutral
32849,neutral
39700,neutral
17054,neutral
39973,neutral
196,neutral
21250,neutral
15188,neutral
20084,neutral
34513,neutral
6736,neutral
29983,neutral
16366,neutral
12706,neutral
22184,neutral
26381,neutral
4707,neutral
6860,neutral
39373,neutral
22074,neutral
19024,neutral
21954,neutral
35536,neutral
34066,neutral
29115,neutral
20086,neutral
4634,neutral
30921,neutral
6529,neutral
7524,neutral
9242,neutral
19327,neutral
31373,neutral
7379,neutral
28692,neutral
32149,neutral
19079,neutral
15666,neutral
9738,neutral
9116,neutral
9920,neutral
12147,neutral
7475,neutral
31025,neutral
25973,neutral
19906,neutral
25580,neutral
25974,neutral
22232,neutral
5746,neutral
38497,neutral
33125,neutral
22971,neutral
6354,neutral
17056,neutral
12369,neutral
28361,neutral
33349,neutral
14742,neutral
13705,neutral
25111,neutral
13035,neutral
17956,neutral
6481,neutral
7578,neutral
32385,neutral
12913,neutral
11543,neutral
960,neutral
28259,neutral
181,neutral
24314,neutral
18503,neutral
39622,neutral
4028,neutral
3645,neutral
36241,neutral
34202,neutral
12441,neutral
30904,neutral
37572,neutral
23730,neutral
20438,neutral
26764,neutral
12487,neutral
5975,neutral
33141,neutral
37138,neutral
5140,neutral
34538,neutral
39929,neutral
38376,neutral
8569,neutral
34110,neutral
11912,neutral
23618,neutral
26612,neutral
16031,neutral
30706,neutral
10632,neutral
39889,neutral
16111,neutral
4480,neutral
18494,neutral
28661,neutral
37403,neutral
21734,neutral
10422,neutral
12358,neutral
1377,neutral
20254,neutral
31965,neutral
23701,neutral
11754,neutral
24955,neutral
6193,neutral
4420,neutral
25427,neutral
18821,neutral
28465,neutral
13752,neutral
18973,neutral
12116,neutral
10299,neutral
